Date,Location,Link,lat,long
4/25/17,"6900 S Damen Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.76830285,-87.67368029
1/18/17,"6908 S Green St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170118-story.html,41.76854633,-87.64577352
6/5/17,"2500 W Lithuanian Plaza Ct, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170605-story.html,41.76855,-87.68598
6/5/17,"2500 W Lithuanian Plaza Ct, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170605-story.html,41.76855,-87.68598
5/20/17,"2500 W Lithuanian Plaza Ct, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170520-story.html,41.76855,-87.68598
3/24/17,"6900 S Peoria St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170324-story.html,41.76864222,-87.64698051
5/28/17,"6900 S Morgan St, Chicago, IL 60621",,41.768725,-87.64939029
4/24/17,"6400 S Eberhart Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.7687586,-87.61295526
4/23/17,"1400 E 69th Pl, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170422-story.html,41.76877115,-87.59086905
4/7/17,"6900 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.76885986,-87.63381195
4/7/17,"6900 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.76885986,-87.63381195
5/29/17,"6900 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.76886,-87.6338
5/29/17,"6900 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.76886,-87.6338
5/29/17,"6900 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.76886,-87.6338
1/28/17,"6800 S Peoria St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.76895523,-87.64729309
5/18/17,"6930 S Indiana Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.76908,-87.62064
1/21/17,"1 W 69th St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.7691163,-87.6268398
5/17/17,"146 W 69th St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-off-duty-sheriff-s-deputy-shooting-englewood-armed-robbery-20170517-story.html,41.76912844,-87.62899482
6/15/17,"6900 S King Dr, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.76920214,-87.61539727
1/16/17,"6900 S Normal Blvd, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170115-story.html,41.76942444,-87.63694763
4/15/17,"2000 W 68th Pl, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html#nt=oft13a-1gp1,41.76960754,-87.67386627
3/5/17,"6900 S Merrill Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170305-story.html,41.7696923,-87.57275842
4/24/17,"6900 S Dorchester Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.76975,-87.5914
3/27/17,"6500 S Washtenaw Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170327-story.html,41.76989213,-87.69077629
4/24/17,"6800 S Talman Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.76992,-87.68985
4/24/17,"6800 S Talman Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.76992,-87.68985
6/7/17,"6800 S Damen Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.77012204,-87.67372685
6/15/17,"6800 S Hermitage Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.77021,-87.66796
5/17/17,"6800 S May St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170517-story.html,41.77037,-87.65341
1/5/17,"6800 S Lowe Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170105-story.html,41.77056503,-87.64053345
5/28/17,"1300 S Throop St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.770619,-87.657044
4/11/17,"6800 S Perry Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.77073,-87.62872
6/12/17,"6800 S Wabash Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.77086,-87.6239
3/20/17,"6800 S Keefe Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170320-story.html,41.77087784,-87.611918
6/25/17,"6800 S Calumet Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170625-story.html,41.77099,-87.61735
2/9/17,"6800 S Harper Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170209-story.html,41.77130508,-87.58846283
1/18/17,"6800 S Ridgeland Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170117-story.html,41.77137756,-87.58293915
5/28/17,"6800 S Crandon Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.7715,-87.57018
5/21/17,"6700 S Wolcott Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170521-story.html,41.77197214,-87.6713273
5/21/17,"6700 S Wolcott Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170521-story.html,41.77197214,-87.6713273
2/15/17,"3000 W Marquette Rd, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170215-story.html,41.77200317,-87.69845581
1/27/17,"6700 S Morgan St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.77226186,-87.64949642
1/19/17,6700 S. Normal Ave.,http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-englewood-20170119-story.html,41.77243042,-87.63763428
1/3/17,"6700 S Perry Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.77259244,-87.62841828
5/17/17,"6649 S Carpenter St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.772643,-87.650471
1/1/17,"6700 S Indiana Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170101-story.html,41.77264786,-87.6207428
5/18/17,"1500 E 67th Pl, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.77267,-87.58846
5/23/17,"706 W Marquette Rd, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170523-story.html,41.7727,-87.64279
6/4/17,"6700 S Langley Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.77283,-87.60852
2/18/17,"6600 S Springfield Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170218-story.html,41.77307189,-87.72021689
5/2/17,"6700 S Stony Island Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170502-story.html,41.77309,-87.58669
3/10/17,"6700 S Chappel Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170310-story.html,41.77318954,-87.57561493
5/30/17,"6700 S Chappel Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170530-story.html,41.77319,-87.5756
1/27/17,"6700 S Ridgeland Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.77322142,-87.58267455
3/24/17,"6622 S Laflin St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170324-story.html,41.77328491,-87.66196442
4/11/17,"6700 S Clyde Ave, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.77330017,-87.57439423
5/28/17,"700 E 67th St, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170528-story.html,41.77333,-87.60806
6/23/17,"6700 S South Shore Dr, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.77341,-87.56689
6/23/17,"6700 S South Shore Dr, Chicago, IL 60649",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.77341,-87.56689
3/24/17,"6600 S Francisco Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170324-story.html,41.773441,-87.696037
5/28/17,"6600 S Campbell Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.77362,-87.68628
4/14/17,"6600 S Campbell Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-man-wounded-in-drive-by-in-bronzeville-on-south-side-20170414-story.html,41.77362061,-87.68628693
6/3/17,"6600 S Damen Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.77374285,-87.67382029
3/23/17,"6607 S Racine Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170323-story.html,41.77384567,-87.65400696
4/24/17,"6600 S Justine St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.77388,-87.66318
4/24/17,"6600 S Justine St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.77388,-87.66318
4/17/17,"6600 S Justine St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170417-story.html,41.77389526,-87.66318512
6/12/17,"6600 S Union Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.77397,-87.64297
4/18/17,"6600 S Halsted St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.77414276,-87.64469057
4/18/17,"6600 S Halsted St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.77414285,-87.64469029
5/25/17,"6557 S Laflin St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170525-story.html,41.7742,-87.66128
6/22/17,"6600 S Lowe Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.77424,-87.64102
6/11/17,"1400 E 66th Pl, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170611-story.html,41.77445,-87.59085
5/28/17,"6600 S Cottage Grove Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.77473,-87.6062
3/7/17,"6600 S St Lawrence Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170307-story.html,41.774745,-87.611045
4/17/17,"6500 S Maplewood Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170417-story.html,41.77542217,-87.68725656
5/17/17,"6500 S Claremont Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.77546,-87.68252
4/10/17,"6500 S Wolcott Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170410-story.html,41.77560806,-87.67175293
4/21/17,"6500 S Dr Martin Luther King Jr Dr, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170421-story.html,41.77565,-87.61641
4/13/17,"6500 S Paulina St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170417-story.html,41.7756691,-87.66693878
6/22/17,"6500 S Halsted St, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.77596206,-87.64473694
4/21/17,"6500 S King Dr, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170421-story.html,41.77616208,-87.61558702
1/30/17,"3200 W 64th Pl, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170130-story.html,41.77626304,-87.70326532
2/11/17,"6507 S King Dr, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-girls-shot-in-head-20170212-story.html,41.77636966,-87.61547461
3/15/17,"6500 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170315-story.html,41.77641678,-87.63365173
3/15/17,"6500 S Harvard Ave, Chicago, IL 60621",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170315-story.html,41.77641678,-87.63365173
2/25/17,"6500 S Drexel Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170224-story.html,41.77664566,-87.6036911
2/25/17,"6500 S Drexel Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170224-story.html,41.77664566,-87.6036911
2/25/17,"6500 S Drexel Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170224-story.html,41.77664566,-87.6036911
6/14/17,"E 65th St & S Maryland Ave, Chicago, IL 60637",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170613-story.html,41.77678,-87.60463
6/19/17,"6400 S Talman Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html#nt=oft13a-1gp1,41.77714,-87.69003
6/19/17,"6400 S Talman Ave, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html#nt=oft13a-1gp1,41.77714,-87.69003
3/6/17,"6400 S Claremont Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170306-story.html,41.77728271,-87.68258667
3/27/17,"2800 W 64th St, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170327-story.html,41.77730709,-87.69350342
5/16/17,"6400 S Hoyne Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.77735,-87.67665
5/16/17,"6400 S Hoyne Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.77735,-87.67665
5/16/17,"6400 S Hoyne Ave, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.77735,-87.67665
4/9/17,"2400 W 64th St, Chicago, IL 60629",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170409-story.html,41.77748211,-87.68377505
1/2/17,"2100 W 64th St, Chicago, IL 60636",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170102-story.html,41.77752234,-87.67646536
